#{"t_start": 1745342930.04313, "env_id": null}
r,l,t
-13.237398,251,7.282973
-5.530926,251,11.122991
-13.596789,251,15.542704
-13.051093,251,22.462834
-6.174108,251,28.307922
-18.8218,251,35.162731
-6.747401,251,41.752759
-2.193803,251,48.622745
-5.007866,251,55.537081
-3.048972,251,62.902003
-17.731412,251,70.421126
-20.940818,251,81.967664
-5.49932,251,88.102732
-0.612841,251,94.278158
-11.338603,251,101.214475
-2.68686,251,108.027834
-7.488267,251,114.190724
-18.746549,251,122.479553
-11.344212,251,129.097554
-9.002571,251,136.260076
-9.067952,251,143.57232
-8.942406,251,150.348504
-13.752837,251,157.391772
-14.614735,251,164.508818
-6.286173,251,171.805816
-9.52116,251,179.307927
-7.900942,251,186.451928
-13.284994,251,193.617055
-18.766419,251,200.868254
-8.2298,251,207.856778
-23.953153,251,215.197776
-8.542812,251,222.45404
-11.450958,251,229.84627
-12.011633,251,237.667726
-14.897823,251,244.511005
-17.058974,251,251.740673
-18.839094,251,258.452043
-20.327254,251,264.836944
-13.086643,251,270.270074
-17.180658,251,275.299267
-18.770458,251,280.53838
-15.718769,251,288.923849
-7.661936,251,294.390968
-16.111667,251,299.586968
-19.18114,251,304.389074
-14.677439,251,309.120085
-17.746068,251,313.757076
-10.477617,251,318.35708
-7.469438,251,322.888074
-14.29181,251,327.716083
-5.817331,251,332.24108
-16.219058,251,336.892082
-13.291647,251,341.828741
-7.041438,251,346.349743
-8.638965,251,351.085744
-8.616994,251,356.721875
-6.88806,251,361.270266
-20.619713,251,365.997265
-13.420344,251,370.564262
-17.266947,251,375.159267
-11.05607,251,381.347006
-10.046332,251,387.750049
-9.240384,251,393.172909
-8.536076,251,398.202907
-15.682998,251,403.583191
-26.754973,251,408.888192
-18.518974,251,414.613192
-18.087202,251,419.652194
-13.883875,251,424.62919
-10.592669,251,429.462187
-23.465041,251,434.333193
-16.568191,251,439.897191
-9.382745,251,444.750186
-17.981955,251,450.546379
-17.786368,251,458.019388
-17.85069,251,462.955378
-10.949524,251,467.688378
-6.261998,251,472.558386
-18.887866,251,477.616392
-11.529939,251,482.560384
-15.339237,251,487.998926
-18.17495,251,493.732736
-14.454776,251,498.827307
-14.5195,251,503.860302
-4.380409,251,508.628302
-20.005266,251,513.307303
-9.696895,251,518.085302
-16.279652,251,524.273818
-23.772746,251,530.527856
-10.483976,251,536.005407
-11.323967,251,540.641404
-8.685036,251,545.404403
-14.996413,251,550.100401
-6.865179,251,555.129683
-6.771848,251,560.244696
-6.401882,251,564.99868
-19.948731,251,571.316992
-10.933009,251,576.717301
-11.144648,251,582.548127
-8.023235,251,588.418943
-26.253279,251,594.315603
-5.819767,251,600.317973
-22.81455,251,605.773924
-21.1875,251,611.25381
-19.517041,251,616.924636
-8.169205,251,622.577963
-20.308875,251,628.463973
-15.499292,251,634.210888
-16.372375,251,642.864126
-13.102207,251,649.171198
-13.952423,251,655.191833
-18.326965,251,661.144935
-9.714326,251,667.951226
-14.930556,251,673.950031
-8.199663,251,679.609027
-18.01055,251,685.243031
-12.567267,251,690.904032
-14.064391,251,696.104033
-13.990486,251,701.393357
-11.902348,251,706.701432
-12.057384,251,711.823436
-18.462275,251,717.120438
-18.078531,251,723.390255
-6.634056,251,730.70212
-5.466646,251,737.392215
-6.495714,251,742.365741
-6.764261,251,747.434741
-22.635261,251,752.312736
-4.480174,251,757.975739
-6.830362,251,763.956742
-12.463025,251,769.110739
-4.983534,251,774.305892
-4.663313,251,779.535894
-7.870675,251,784.715895
-18.814392,251,788.962893
-9.782483,251,792.888898
-6.737867,251,796.997898
0.515171,251,801.429285
-2.817342,251,806.453535
-12.621125,251,810.629536
-8.925204,251,815.153902
-6.937969,251,821.382902
-17.822439,251,829.154903
-10.260546,251,834.9431
-11.553833,251,839.846849
-12.547673,251,844.604882
-18.568448,251,849.174524
-5.878945,251,854.048504
-7.902076,251,858.803119
